anger,[泪]
like,虽然很久没有使用卡片机了，但给它们添置新行头的热情从来没有熄灭过。
disgust,哇，里滴天气简直要我里种肥婆受死接！
like,支持天津颐高数码广场！
happiness,恭喜天津颐高数码广场成为天津IT卖场第一品牌！！
happiness,预祝今年销售长红！
happiness,业绩节节攀升！
like,学会爱自己 ------
like,我们都不是很完美的人，但我们要接受不完美的自己。
like,------ 只要对自己有信心，懂得珍惜自己，世界的一切不完美，你都可以坦然面对。
disgust,问他怎么安慰发飙的女朋友他先对妞唱啦啦歌，又问再不好怎么办，他一下喊出来：怎么做怎么错！
disgust,女人到底想什么！
disgust,我们正处于并将长期处于民主意识不高的阶段；
disgust,我们正处于并将长期处于舆论管制阶段；
disgust,我们正处于并将长期处于司法不独立阶段；
disgust,我们正处于并将长期处于工资低下阶段；
disgust,我们正处于并将长期处于房价高涨阶段；
disgust,我们正处于并将长期处于失望的阶段。
like,"请记得■身份证■准考证■2B铅笔■中性笔■橡皮■尺子■圆规■水瓶 ■手表■面巾纸 ■自信■还有微笑（再把我的祝福带给你）转发给你珍视的人,幸运与你同在-----努力过的同学们，高考必胜！！"
like,如果你接触了射手座的人，你会深深体会到ta的真诚和侠义。
like,射手座的骨子里面透露的是一股正义。。。
like,在这冷嗖嗖的日子里，翻看西双版纳的照片想念阳光灿烂的日子。
surprise,恐高症的我竟然一点不害怕。
disgust,马德兴：帕切科停赛8场，太轻了！
anger,而且国安进球是误判，审议结果是进球无效，越位在先！
sadness,冤啊！
sadness,就这么被冤死了！
like,高考虽悲壮，可我们一起走过。。。
like,同学们，不管早上的考试如何，请放下不安，好好吃饭，小憩一下，下午继续吧！！
like,这不是检验能否成功的唯一标准，可却是你必须经历的一场人生洗礼……
like,加油！！
like,北理校队威武，第五次夺得中国大学生足球联赛冠军！
anger,对国家，对社会有一点好处吗？
anger,希望我国的政府不要走上错误的道路而不自觉。
anger,越陷越深。
happiness,哈哈 如果灵山的负责人吴国平同志看到了，花个300万请你做个片子~~
like,"无论何时无论何地，不管我变成了什么样子，亦不管你处在什么位置，只要想起你为午饭开放的私信,你为午饭泛起的泪光,你偷偷从背后伸向午饭的手,你冒雨捡起的午饭的信,你说的那句在一起,你唱的那句感谢午饭们陪我到最后…"
like,我就知道，你一直都是我爱的纯白少年武艺!
disgust,建议代表们出行排个队，实行军事化管理，双车道限行，结果车是一辆一辆零星飘过，交税养了这群无组织无纪律，破坏人民和谐出行的奥迪
sadness,即使爷爷奶奶带那六一还是不完整，起码一家子嘛。
happiness,所以，今天应该全国放假一天！[哈哈]
happiness,今天是个好日子喂~记得第一次看晨梦初醒2周年视频时，我看到字幕6月11日慢慢出现，心瞬间跳的无比快。
like,祝晨梦初醒四周年快乐！
like,祝我22岁生日快乐！
like,我们继！续！爱！[蛋糕]
surprise,刚才掉坑里了，好大坑啊！
anger,磕到我的保险杠下面啦都！
anger,赶紧填平呀！
happiness,大家快来转发吧，有惊喜哦！
sadness,也许沭阳并不是那么好，但是总是在回忆中。
sadness,其实，到了那里，门卫也难让我进去，即使进去，也没有认识的人。
sadness,物是人非就是这种感受。
anger,热死辣辣。。
disgust,咱们本地广州人看到你睡成这样子。。
disgust,还是伤不起。
disgust,伤不起。。
disgust,别坑我们啦。。。。
surprise,我真的惊呆了，作为一个泡美容坛子N年的人，第一次看到这么震惊的事情。。
surprise,啊
happiness,忘了发今天在地下室照到的两人PK大战[奥特曼] [奥特曼] 经过我处理之后现在跟童鞋们分享图片。。
happiness,sexy[花心]
disgust,被人拿枪顶在头颅的时候，我笑了…
happiness,各位，早安！
happiness,[微风] 运动会终于结束了，公司总成绩第一，六项荣誉，十九天的连续作战，值了，就是浑身都疼啊，休息中、、、、
happiness,一群大妈伴着农业现代化风格的歌曲跳经典社区舞，趁着夜黑风高无人识，凑上去跟着得瑟。
surprise,呃……
happiness,好吧，总比办健身卡便宜。
sadness,结果今年再见，晚的多的相似方向公司已做的不错，我和他开玩笑说，如果去年你开干，现在已经是百万用户，数千万美金级别公司了。
like,刘慈欣《球状闪电》，推荐下哈，不过可能因为是早期作品，语言啊文章架构啊啥的看着没《三体》爽。
disgust,但是，这部里的林云我喜欢的，被《三体》3里的圣母女主角给整得太不爽了……
happiness,还有几天就结束舞动了，最后一集反而心情极其轻松
happiness,最开心的是所有舞动的选手们都回来啦
happiness,他们会一起表演很可爱很动感的开场舞哦，圆满。。。
disgust,回复@王诚Cyn:这就是区别，安徽卫视总是怕这怕那的，看看人家天冿的气场 //@王诚Cyn:转发此微博:今晚在天津卫视还看到包了啊
disgust,我是胖了多少啊........
surprise,奇！
surprise,[good] 真是到了一个登峰造极的程度，难道大自然就如此神奇？
like,奶奶在世时常抱怨毛东泽让全国人民吃不上饭，但我却唯独喜欢毛泽东，打读高中时，一本《毛泽东传》把我看得如痴如醉、神经错乱。
sadness,可惜的是我只在精神领域学得其一身皓然正义，而于实际生活中却未曾习得其丝毫优点。
like,电影票已攒足，择日观看，在此也感谢那些电影票多得到处派发的人。
sadness,就如我给你发信息，你会偶尔回我，然后干脆不回，渐行渐远。
sadness,我们都明白，彼此都不会是最后谁的谁。
sadness,我以为我在你身边多待几秒，你会多想我一点。
sadness,我以为我拼命地和你说话，你会感觉到我多爱你。
sadness,------我以为我做的，你会明白。
sadness,但是，我错了……
fear,我们不知道这一天什么时刻来临，但也许就在15年内的某一天降临。
like,疙瘩汤、虾仁三鲜蒸饺、干肠蒸干豆腐、沾酱菜、玉米加芋头、最后来点木瓜~~我美了美了美了~~撑了撑了撑了~~~发了发了发了~~~
anger,天天正事不干就泡网上找骂！
anger,骂你们还真是每个老百姓应尽的义务啊！
like,但是由于题材对胃，还是莫名挺喜欢……
like,最后还挺感人不是么嘤嘤嘤嘤QAQ
anger,今天各种怒…
anger,各种黑呀～
anger,一大早起来把脚拉伤了、下午有个傻B把我疯疯偷了…
anger,你说你只拿我手机、把我的手机卡留下也好呀、你把充电器留给我的意思是？
sadness,哎～
disgust,要偷你就把我充电器一起拿走好了、何必呢？
anger,尼码、别让我发现你是谁…
anger,诅咒你。
disgust,中国的大学生是非常优秀的，但我却越来越多地感受到他们的内心困惑。
sadness,面对着望子成龙的父母、应试教育体制束缚下的学校和老师、急功近利的社会心态，这些都让他们很多人在路途中陷于迷失。
like,[抓狂] [抓狂] 真帅真帅！
like,怎么那么纯！
sadness,[抓狂] 纯爷你去哪里了？
sadness,老婆们找你找得好辛苦！
sadness,[发嗲] 快点回家！
anger,本可以预想的结果，再三的交待，然因流程，几经被流转后，仍旧是原先预想的结果。
anger,你说给力不给力呀？
sadness,最最杯具的事情还是发生在三八节的早晨，上班时间和几个同事吃拉面时竟然在拉面馆遇见老板了。
disgust,靠，这娘们今天打扮的和平差别太大导致我们没发现，她吃完出门时看了我们几个一眼就离开了，留给几个老男人的是无穷的幻想：打击俺们呢还是公司马上出通知规范考勤制度呢？
like,被畅畅刷了一天、我其实很感谢那些人、让我可以再次忆起我们和她近七年的点滴、坚持的守护着她的坚持。
like,只要她最后摆出那个胜利的手势、告诉我她是快乐的、我就甘愿一辈子沉迷。
like,陪她哭、陪她笑、陪她唱歌旅行、哪怕世界洪荒。
happiness,[唱歌]
like,"送给各位还剩着的姐妹们""结婚这个事儿不应该是想结婚或不得不结婚再去找合适人选，而是你生命里出现了一个人，只有他(她)让你产生婚姻的念头"
surprise,我~上个法学老师考试发糖，这个写作老师考试一边写作文一边做手工！
happiness,很久没试过这样，慢慢坐在Macdrive听着周杰伦的一首歌，突然世界变得美好了，也许根本这个世界都没变过，只是你[大笑]大家早，祝今天美好心情[玫瑰][太阳]
happiness,谢谢大家..
happiness,给予了这个开始的我们亚洲圈得fan们 真心感谢大家!!
disgust,你怎么能用文字对后来人讲述这一段颠沛流离的历史呢？
sadness,1987年，离别40年的台胞回到浙江舟山老家，久久未进家门。
surprise,意外收到朋友从美国带回来的礼物，
happiness,"我想说，今天，我不""三八""，也不""妇女""，但收礼物着实是件令人开心的事情，谢谢啦![哈哈]"
like,换一种思维模式和人生经营理念，我们会活得更自信和快乐。
sadness,为毛都过一年了我还是这么不争气………………
sadness,5555555555555555
like,谢谢[可爱]！
like,更要感谢各位老师们的悉心教导.
like,是你们让我收获成长.
like,辛苦了！
like,谢谢！
fear,大清早的又去工地，还要走这样一条可怕的路。
fear,好长一段，我好怕，但还是要走……
happiness,幸好今天没穿高跟鞋。
anger,MB！
anger,想了好久还是上来发泄一下！！！
surprise,今天下午放半天假给我去血拼，买了裤子鞋子外套包包护肤品，商场好多3.8折！！
surprise,老娘抢的头破血流，没试衣服裤子就回家的胆子你们有木有！？？
sadness,结果除了包包鞋子，裤子外套全部买大一号！
sadness,明天要翘班去换码的人你们伤不起！！！
anger,靠靠靠~！
like,cpu是1g的双核hummingbird 4.3寸SPA大屏幕 130万前置摄像头 蛮给力的配置
disgust,有：优质教育、医疗资源总量不足，分布不均（上学难，看病难也）。
disgust,物价上涨压力加大，部分城市房价涨幅过高（涨价太猛，吃不消也）。
disgust,违法征地拆迁等引发的社会矛盾增多（强拆令人反感也）。
disgust,食品安全问题突出（奶、米、油、让人愁也），等等等等。
anger,老天爷。
anger,你他妈到底想干嘛？
anger,你到底要怎么折腾我折磨我。
anger,来吧，都来吧。
anger,最好让暴风雨来得更猛烈一些，最好一下把我折腾死。
sadness,可现在，这句话没了，因为老师把孩子又还回来了[伤心] [伤心] [伤心] 。
happiness,恭喜淘宝商城
happiness,//@顽童王：回复@多躯壳奔跑:哈哈，有道理。
disgust,//@多躯壳奔跑:单个精英你看得到，放个屁都很有形状，但当他们连成一片的时候你就看不到了，他们被彼此的屁给熏跑了，熏死了。
like,//@顽童王:单个百姓你看不到，当他们连成一片时就是很大的力量
fear,那年，我在高考，或许在为上哪所大学惆怅···如今，社会的考场无时不在考验着我们，天天都在高考···高考啊高考···考啊考！
anger,恒通其实只不过代表了当地政府的态度，就好像申沃、中通等一样，根深蒂固的地方保护与对公共交通不思进取的表态，不否认恒通的相关产品的确符合部分西部区域市场，但不该成为部分城市技术停滞不前的借口！
like,六一儿童节快乐！！
happiness,说到儿童节，最先想到的两个小盆友就是家强DD和追宝啦~
happiness,于是，让他们欢乐的穿越一下吧=V=大家儿童节尽情滴嗨皮起来哟~~\(≧▽≦)/~~~
surprise,我靠！！
surprise,一大早我看到了神马啊！……
like,我坐的那辆公交在半路和回来的一辆碰到了，回来的那辆车里的司机举起手比了个打枪的手势嘴型是Pia！！
like,很俏皮！
like,他很俏皮！！
like,娇羞的！！
surprise,我听到他说Pia了！！！
surprise,他说Pia了…！！！
surprise,我擦一大早调情这样好嘛好嘛好嘛！！！！
disgust,经常碰到这样的员工，他们总是强调自己的困难，比如房租、吃饭、穿衣、人情往来等等，然后以这些为理由要求加工资。
disgust,可是这些人忘了薪水支付的原则是：按劳分配，按能付酬。
disgust,高收入靠的是勤奋和成绩，个人困难绝对不是拿高工资的理由。
disgust,最尼玛恶心的是以前陆毅演那个踢足球的电视剧，人家周星驰拍功夫足球都要先练基本功，这帮孙子球都不摸就开拍了，比赛场面全用替身，颠球全是膝盖以上镜头，只看见两只腿像踢毽子一样扭来扭去……
like,小萌货一个...
like,你会被萌翻的...
like,北鼻你怎么这么可爱啊[开心] [开心] [开心] [开心] [开心]
happiness,这束花是超超老总代表青啤华南的同事送给我的三八妇女节礼物，非常漂亮，谢谢华南同事！
like,我和超超老总在一起共同奋斗了十五年，别看他个子不高，但他内心的力量非常强大，是我坚实的后盾之一。
happiness,谢谢超超老总！
sadness,全体学生会嘅成员喺你宿舍楼下用蜡烛为你祈祷……
sadness,安息吧…
sadness,你一定会喺天堂过得好好……
sadness,你永远都系食品学院学生会嘅骄傲！！！
happiness,我就特想问怎么每次都是这种奇怪的日子- -然后你们会快乐幸福的～
happiness,[偷笑]偷学困儿唱歌我喜欢嘿嘿～
disgust,你是职业运动员，滑冰是你的工作以及你挣钱的来源，但尼玛郑允浩他不是啊，即使他对于你来说名气再小再TM只是歌手，TM他也是日单卖了25W的歌手，他来回日韩坐飞机跟打的样你要他练习，他本来胜负欲就强你这话一说可好，他会难过当然你不会知道，因为你不是饭，你是韩国的骄傲，我们这群饭也只能干着急
anger,大神一张和理想型姐姐的推特照片，然后板板都回复希望希猪勇敢去追！
surprise,为毛大家都希望他追到呢？
surprise,那老韩肿么办？
anger,那不都成了圣母了？
anger,板板是亲妈，亲妈和圣母到底有神马个区别啊？！
anger,老韩你敢不敢也和理想型姐姐来个亲密合照神马的？
like,大明王朝第三集随便节图，于大人太正直了！！
anger,皇上你这个昏君！！！
disgust,就算你长着一副倾尽天下的脸又怎么样！
disgust,这个电视看着看着就吐血看着看着就吐血，
disgust,跟着剧情走真想掐死皇帝，但他那么美貌又舍不得，受不了！！！！！！！！！
disgust,是啊，那些把说外国好就认定是不爱国的人，不知你们是真糊涂还是真奴隶。
disgust,爱国才会批评中国，只会批评外国的，却不一定爱国，只是无知罢了，这种人通常都没出过国
disgust,说起中国的优点外国的缺点却一套套的，真是党的优秀接班人，
disgust,无知的就帮了独裁者的忙，混淆了人民的视听，还好有越来越多的人看到了真相
happiness,[哈哈] 茶叶到啦！！
like,谢谢小妖！
like,你很给力！
like,也谢谢大奶给寄过来！！
like,随喜赞叹你们的功德！
disgust,人人上面各种唧唧歪歪的人。。。
disgust,你说女生天天情伤情伤的就算了。。。
disgust,一大男人。。。
disgust,天天酸了吧唧的有劲吗？
disgust,偶尔一下显露你内心柔弱的一面还不够啊？！
disgust,非要成天唉声叹气娘娘腔似的。。。
sadness,目前约有十二亿中国人，一生中严重缺乏自己的时间，他们像机器一样运作，只靠无限的延长工作时间换得生存，他们没有受教育的机会，没有信息，更不用说是判断力，即使是对他们好的主意，他们听不懂也不愿听，他们常被别人说成是低素质，他们自己也说别人低素质，但他们哪里有提升自己的机会？
disgust,妈的，结果面条涨价我不知道，原来一块钱的有点多，现在一块钱的不够吃。。。
disgust,觉得呢次KC噶物理难化学易噶举手、我觉得化学难物理易哇[哈哈]同意我的也举手！
disgust,觉得两科都难噶就勉为其难叻、觉得两科都易噶去吃shi！
happiness,俺滴越南堂哥折腾了15年之后，终于可以去美国和家人团聚了，昨晚大摆家宴，全是边境特色菜哦：瓜皮炒珍珠螺，萝卜缨炒泥丁，沙虫冬瓜汤，清蒸鲳鱼。
fear,今天的CET4 除了作文 别的我都不知道是怎么做出来的[挖鼻屎] 祈求上天保佑！！！
like,去某地出差，宾馆外有幅画特喜欢，拍了。
disgust,每一个逼淋巴细胞只能产生一种特异性抗体所以人体内的逼淋巴细胞表面的抗原MHC受体是有多种的而血清中的抗体是多种抗体的混合物~~~~~~~~我要疯了
disgust,臭烘烘闹哄哄 闹市屠宰场扰民 罗溪屠宰场内十分简陋 罗溪位于闹市的屠宰场，旁边有农贸市场、宗祠、银行、老协会等，紧邻的还有不少住宅楼和民宅，周边异味浓烈。
sadness,血淋淋的四道红印子看着心疼啊[揉]不会是自己撕衣服时候自己抓开的吧。。。。。
disgust,刚刚才去菜市场买条活鱼回来，转头就开始骂别人对待动物太残忍，不人道，这不是自欺欺人么？
disgust,你吃可以，别人杀就不行。
anger,没有人家杀你吃个屁啊，偷偷杀掉就是人道，活宰就是虐待动物？
disgust,先吃素吧，别装善良，吃掉动物的人，比动手杀的人更残忍
surprise,哥哥这个时间去按摩脚啊？！
like,唯有一事，今日三八，女粉丝们，为你祝福！
sadness,[哼] 突然想起件事，我的照片，全都被那个不是人的东西给我删完鸟[可怜] 手机上也没了，啊啊啊啊啊。
sadness,[生病] 我是有多可怜，有米人可怜可怜我[委屈]
sadness,这注定是一台多债多难的电脑！
sadness,焦头烂额的日子何时结束，泥菩萨过江，有事情找我的请缓缓，农历456月注定倒霉
sadness,有些疲劳，时间不够用。
anger,尼玛谁以后再黑丫身高姐直接拿这些砸shi你呀！
happiness,＂可把我给感动坏了，一把搂她在怀里一顿狂亲.
happiness,这就是我的节日礼物[爱心发光][小嘴][张嘴][张嘴][小嘴][爱心][红心][紫心]
happiness,OMO...则个清爽地小少年是哪一个&gt;&lt;o 签名会中了~嗨心。。
fear,但是又开始担心= =||
like,为了能在出国之前帮她加油打气，不管昨天有多累，第二天也没有忘记去看她的MV...不懂中国料理，却坚持为她准备了爱心满满的家乡菜...
like,如此简单的男人啊，仅仅是看着她拿着自己的surprise应援礼物，就已是一脸幸福知足的模样~ 就算尴尬，还是忍不住看向对方的他们，就是彼此人生的大发。
happiness,分享图片- 小毛真厉害，外婆做的衣服，本来是按照3岁的时候的身材做的，结果现在6个月就能穿了。。。。
like,过去的男朋友是个老婆迷，每天最大的兴趣所在是带着我到处旅游玩儿，乐于跟我腻在一起。
disgust,我曾经以为他没出息，以为他就床上那点儿本事。
sadness,然而现在看惯了声色犬马、花言巧语、同床异梦，才发现两个人即使日夜相处、耳鬓厮磨、依然能情投意合才最难得，和一个女人上不够床，男人最大的本事就是爱家。
happiness,哈哈.
sadness,有点遗憾.
happiness,认识一个新朋友的心情是愉悦的，不想被不开心的人和事影响，快乐做我自己，好也罢不好也罢，至少是真实的我，明天又是新的一天，加油。。。
anger,这三位农民是山东聊城东昌府区郑官屯村人，街道办处把他们果园强占，每亩只给2万多。
anger,村民不同意，问当官的：把地都占了，这点钱，将来如何办？
anger,村支书回答说：没有吃，你要饭去！
anger,另，他们没有找信访局上访，是到我这里走亲戚的，请不要拘留他们。
surprise,见过最像的双胞胎，关键还有一个唱《青藏高原》的妈妈 //@anita-孙梦:包装他俩有难度，好在效果还行[可爱]
sadness,被逼无奈了……
sadness,房东决定不再续租房子，到20号我就要无家可归了 [泪] 这段时间又巨忙，完全没有时间去看房，还得出差，咋办啊！
like,我是非常喜欢值班的。
like,看了21的MV、好想看现场版哟～
like,妞儿好漂亮好漂亮的说～
like,童颜[星星眼]…
sadness,想到今晚吃多了、真是惭愧死了！
sadness,[泪]…
like,还很羡慕春姐的长发[美好]…
like,我要努力我要努力！！！
happiness,最后看了〖high high〗、现在真的high了（我女儿暴乖→嘿嘿）…
sadness,看着一幕幕，一字一句，我的心凉了。
sadness,[委屈]
surprise,某班选班花，恐龙级的女生说如果我当选班花，几年后你们就可以跟老公说，我大学时比系上的班花还漂亮，娶到我是你赚到了。
surprise,结果此女高票当选班花。。。
like,还的表扬表扬俺家掌柜的，不但买了花儿，还有这些巧克力~蓝罐~奶茶~，感动的俺娘俩那是[泪] 哗哗滴~
like,"民院的看看人家艺校[偷笑] //@sagapo-Z:贵州大学艺术学院晚上也不断电，不断网，无早操，没晚修，不禁校园亲热，师生关系融洽，性取向自由，住宿物美价廉，公寓楼除外，校园网一律配备欢畅上网就是有点卡校园小巧精致电梯入户，有时会有坐滑翔伞的经历，紧邻花果园,大十字商圈近在咫尺,夜生活丰富多彩"
anger,尼玛！！
sadness,[妖怪]高考都木有那么认真阿[感叹号]看的都快抽风了！！
like,[按摩][按摩]明天一定要过阿[祈祷]
fear,成购物狂了，不是上街购物，而是网购！
fear,晕~好久没有这样了，网络太方便也不是件好事情啊！！！！！！！
fear,信用卡就是这点不好，只要输入卡号就OK了，太简单了。。。。。。。。。。。
sadness,姚壮宪(@姚壮宪)姚仙，游戏马上就要发售了，怎么还没有正式的宣传预告片阿？？
like,[h] [e] [e] [c] [h] [u] [l] [耶] 赐予我力量吧！！！！
like,通过通过！！！！！
like,[耶]
happiness,哈哈哈·说话的味道越来越像我了·全都文绉绉的~真的看得很不习惯·完全不是TA的风格····
sadness,想想就觉得内牛满面，有木有？
sadness,[泪]
like,今天去了那个咨询会，然后去看了 财神客栈，，，，不错啊 ，，，还挺搞笑的。。。
sadness,比网上买的贵多了~~~[委屈]
like,那些高考亲加油。
like,明天过后就是你们的大晴天[太阳]
sadness,看了贴吧的公告 福建就是没人要的孩子 当初各种恩恩怨怨 不知是真是假 也不想知道 我记得阿七一直是很给力很辛苦的啊 如今好多人都已经离开了 感觉好心酸 但是至少我能相信你们是爱陈翔的吧 哎 又让我想到记忆是有多无奈才做出这个选择 还是当散粉路人好
happiness,亲爱的老周，生日快乐[太开心] ！
happiness,为了不要凸显这38的日子，我低调的选在了晚上祝福，哈哈哈。
like,出去旅游，我还是喜欢买这样的纪念品……
disgust,晋江上面的学生写手越来越多了，这真不是一个好现象，完全一点生活感受都没有，就在那里瞎编。。。
disgust,编什么。。
anger,穷疯了吗？
anger,需要这样YY。。。。。
sadness,"一切都结束了~把话说清楚的感觉真好~可是那么久了,现在突然说清楚还是有点失落,眼泪就在打转打转打转~~我知道我现在说有点不厚道,都要高考了我还跟你说这种话~不过我相信拖延就是最残忍的拒绝~~我不能对你那么残忍...."
sadness,对不起~
happiness,给张杰的歌迷们，我看他挺自在的，就没打扰他，属于狗仔型的偷拍吧，哈哈。
like,虽然高考种种不是，但是经历一次，心智的折磨，对于长大还是有帮助的
fear,最可怕的是她明明很讨厌你还要装跟你很好；最可怕的是她跟你很好却在别人面前说你坏话；最可怕的是日见夜见的人你以为跟她无话不说但她却有很多事瞒着你；最可怕的是她也说讨厌的人却跟他好；最可怕的是你最好朋友出卖了你。
disgust,——友情里连真心都不能给，这才真的真正的可笑.
like,含着泪水说谢谢每一个人..
like,我的小傻瓜童..
like,我们也要谢谢你..
like,让我们认识了这么可爱的你..!!^ ^..
happiness,手牵手晃晃一直走 没回头忐忑 黄气球 桔风车 彩色糖果 云淡风轻触摸 就叫我小朋友 只想是小朋友 至少还坦白勇敢执着执着 就叫我小朋友 还是那小朋友 快乐的心安理得~~~宝宝儿童节快乐~~~
happiness,"上周末，父亲节，在老Posch先生家院子里烧烤~ 感觉有点像《模拟人生3》,我也经常在游戏里开烧烤派对喔~ [干杯]"
surprise,原来JYJ真的取消了深圳场CON啊.
disgust,"之前有小道说某人的爹拿着打官司的事情威胁SM,如果不答应他们提出的条件,就不会让JYJ出席深圳CON，原来是真的啊,当初好多饭都觉得他们是被SM阻止了,想用取消的方式来陷害JYJ,即使他们没来开CON,还是义无反顾的去参加了大吧组织的演唱会."
disgust,"哎,真相怎会这般无情的扇人耳光呢."
surprise,我当年选自愿我都不知道咋选的，高中一直嚷嚷去上海的，莫名其妙填了个以前压根就不知道的武汉学校......
happiness,[唯爱SJ13]110628利特TW更新：台湾排行榜56周第1!!!!
like,谢谢大家..
like,让这一切开始的我们亚洲圈粉丝们，真心地表示对你们的感谢!!
like,这是一部反映改革开放的主旋律电影，能拍成这样已经难得了，审查制度下只能出来这种片子，对于导演阎然还是应该支持，再创佳片！
happiness,哈哈
like,不管是MICKY还是6002，不管是双冠王还是朴会长，我们和金俊秀永远爱你，有天sama，生日快乐哦~
like,另祝雷普利大发 （庆生桌面贺图待吧内更新 先放1P预览）
sadness,即便能活到80岁，人的一生也只有29000天。
sadness,如果换算成钱，29000元只够交一个本科生4年的学费，或买4个名牌包，或在北京三环内买一平米的房子；
sadness,如果换算成书，按平均一本500页来算，29000页也只够58本书的厚度，两年的时间就能翻完。
sadness,人生远没我们想象中那么漫长，一不小心就过完了……
sadness,要是在女孩子面前有这口才.
sadness,现在都不知有几房了
like,简直是赤裸裸的勾引！！
like,而且圣托里尼岛还专开了情人团...
anger,窝窝团你们是在月球上注册的公司吗？
anger,送个东西比生孩子还慢啊！！
happiness,回覆@张小娴: 這小子不知吃過多少好東西，哈[哈哈] 。
anger,他最近頑皮得要命呀，經常乘著沒人在家就來找東西咬，每次回家都要收拾一番[怒]
like,能够感受到喜欢一个做人做事做音乐处处都真诚、善良、成功的优质偶像的快乐，很幸福。
like,这个世界，需要更多美好的情感~~和所有心中有爱的人共勉
surprise,结果被我一眼扫到了这张图！！
surprise,700多张截图里面一眼扫到的！！
surprise,真的！！
surprise,我不是黑啊！！！
surprise,为毛让我截到这张！！！[挖鼻屎]
like,"20110629 希澈TW更新：新时代的孩子要早睡早起^0^活泼又可爱的单纯孩子澈澈,也要睡觉觉喽~★........"
fear,这是按摩脚的时候按错穴位了吗(-_-)好像戒酒以后产生的禁断症状!!??
like,这些可都是名牌大学S1的姐姐哦...
happiness,哦吼吼。
like,味道一定是酸酸甜甜的。
like,//@帅帅真不帅:这图片真的让我欲罢不能，请仔细找，有人懂的
surprise,一湖北小伙在北京一建筑工地当小工，偶然间和在建写字楼的设计师聊，没想到他们竟都是1992年参加的高考（那时候全国一摸一样的考题），湖北民工当年考了515落榜了，设计师在北京当年考了497上了建筑工程大学。
surprise,N年后，命运竟是如此差异！！
like,不管怎么说，高晓松够爷们。
like,国际主义精神可嘉。
happiness,看到一半到了五点，校园广播响了，是Yoga的《想自由》~ 刹那间，我有种特别幸福的感觉，这种闲适的校园生活……
disgust,我觉得这类直播极度无聊，为啥乒乓中国厉害？
disgust,试问只要是欧洲或是北美受人欢迎的项目，我朝能玩得转的？
disgust,总是用自我膨胀的方式来掩盖自卑心理，何苦呢。
sadness,下午又要去裸考了……
sadness,相当淡定 相当皮厚……。
sadness,我的收音机很不给力嘛……
sadness,听发听发会自动换台的一刚……
sadness,慢叫听力的时候 它自说自话调到戏剧台去了 那就好别响类……。
like,谢谢了亲^^(那个 界面感觉有点像3.1.2- -可能是我眼花了)
sadness,既然大家都咆哮，我也要低调的咆哮我心中长久以来的痛：我是突变有没有！
sadness,我妈妈172，爸爸176，我弟弟16岁178，我为毛就160，我不该是矮子有没有！！！！
sadness,只是忍着吞了回去...[伤心]
anger,请大鹿岛人看看这个人是谁，看看这个人的户口到底在哪，这个人二十年前户口就不在大鹿岛，而欺骗全岛百姓欺骗选民当村长，他不仅是违犯法律的问题，更是一个道德问题，他强奸民意，利用大鹿岛这个平台，大量非法巨额敛财，被人们称之为亿万村长，他就是辽宁省东港市大鹿岛村长辽宁省人大代表王成远。
like,Marilyn Monroe 85岁生日快乐[蛋糕]……
anger,买了个特价马桶，结果丫的不送货！
anger,自提！
anger,人货混装的有木有！
anger,到了小区门口让物管找拖车，物管郁闷的说，准备了几十个拖车，结果很多业主用了不还，放自己家了！
anger,传说中高档社区的有木有！
anger,高档社区还TM占拖车便宜的有木有！
anger,没拖车与物管合力抱马桶回家！
anger,悲催的有木有！
anger,家里悄悄放那么大个拖车SB的有木有！
like,"后面拿单反的大哥,嫩是我亲大哥,嫩可要经常给我们拍二爷的近况啊,大家都想看二爷帅气的训练的样子啊!!!"
like,海军陆战队官方摄影师威武!!!
like,[威武] [威武] [给力]
happiness,矮油～
happiness,瞧着这小样儿，突然间感动了，爸妈怎么把我拉扯大的呀～～～
happiness,儿童节快乐！
surprise,不就是三八腐女节么，这男的都咋了？
surprise,集体怀念旧人来了？
disgust,哥一点也不想看到你，拥有的时候不知道珍惜，没了又死缠烂打，晚了，一旦哥失去兴趣，你就完全不存在于我的生命里，哥现在有喜欢的人，麻烦您别再找我…
disgust,谢了
anger,尼玛赵光敏，我要当你后宫有木有！！！
anger,我老牛要吃嫩草了有木有！！！
sadness,期末焦虑综合症又犯了...
sadness,无处发泄...
sadness,已经接近边缘化...
sadness,教授是虐我心的...
anger,好吧，宁肯虐也不要麻木啊！！
sadness,TAT
anger,那些既不出租、又不出售，也不自住的黑灯房怎么没人管？
anger,把他们逼出来出租马上解决问题！
anger,把屎盆子往中介脑袋上扣简单，能解决问题吗？
like,"剛試用了SHISEIDO資生堂-Themakeup系列的shimmering rouge唇膏，質感嫩滑透薄, 色澤就如唇上的一片寶石，我的最愛是玩味甚重的PK407,塗了好像Barbie娃娃, 及這次拍攝使用了的裸色BE303。"
like,用來配smoky eyes或大眼妝一流.
anger,看完之后我有点要疯了~苹果=屁股了！
anger,555 俺 的 苹果//@91手机助手官方微博：Apple的iShit一出，让shit不再仅仅是Shit！
disgust,[话筒]警惕！警惕！
disgust,"姓名,出生日期,学校,电话,地址等信息之全，让考生完全没有隐私可言！"
disgust,如你经常接到各种不明来路的培训、出国中介、高考信息短信套餐等的推销电话和短信，务必提高警惕，避免钱财损失！
